"Name","test_f1","entity_name","entity_removal_method","entity_removal_rate","entity_ratio","self_training_begin_step","seed","prior_loss_weight","overall_eer_weight","self_training_loss_weight","Runtime","State","Notes","User","Tags","Created","Sweep","adam_beta1","adam_beta2","adam_epsilon","cache_dir","confidence_test","config_name","data_cahce_index","data_dir","dataset","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","entity_ratio_margin","eval_all_checkpoints","evaluate_during_training","evaluation_method","false_positive_rate","fp16","fp16_opt_level","gradient_accumulation_steps","label_index","label_map.0","label_map.1","label_map.2","label_map.3","label_map.4","label_map.5","labels","learning_rate","load_big_file","load_weak","local_rank","logging_steps","max_grad_norm","max_seq_length","model_name_or_path","model_type","mt","mt_alpha1","mt_alpha2","mt_avg","mt_beta","mt_class","mt_lambda","mt_loss_type","mt_rampup","mt_updatefreq","n_gpu","no_cuda","not_record_to_csv","num_train_epochs","output_dir","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","project_name","remove_labels_from_weak","rep_train_against_weak","save_steps","self_training_ensemble_label","self_training_hp_label","self_training_hp_label_category","self_training_label_mode","self_training_period","self_training_reinit","server_ip","server_port","shuffle_data","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","update_every_period","update_scheme","vat","vat_beta","vat_eps","vat_lambda","vat_loss_type","visible_device","vocab_dir","warmup_steps","weight_decay","whether_category_oriented","whether_self_training","write_examples_to_file","number_of_annotations","number_of_removal_annotations","number_of_removal_surfaceforms","best_dev_f1","best_dev_precision","best_dev_recall","dev_eval_loss","dev_f1","dev_precision","dev_recall","epoch","lr","student_loss","test_eval_loss","test_precision","test_recall","train_loss","training/_tags/B-Chemical_f1","training/_tags/B-Chemical_precision","training/_tags/B-Chemical_recall","training/_tags/B-Disease_f1","training/_tags/B-Disease_precision","training/_tags/B-Disease_recall","training/_tags/B-Gene_f1","training/_tags/B-Gene_precision","training/_tags/B-Gene_recall","training/_tags/I-Chemical_f1","training/_tags/I-Chemical_precision","training/_tags/I-Chemical_recall","training/_tags/I-Disease_f1","training/_tags/I-Disease_precision","training/_tags/I-Disease_recall","training/_tags/I-Gene_f1","training/_tags/I-Gene_precision","training/_tags/I-Gene_recall","training/_tags/L-Chemical_f1","training/_tags/L-Chemical_precision","training/_tags/L-Chemical_recall","training/_tags/L-Disease_f1","training/_tags/L-Disease_precision","training/_tags/L-Disease_recall","training/_tags/L-Gene_f1","training/_tags/L-Gene_precision","training/_tags/L-Gene_recall","training/_tags/O_f1","training/_tags/O_precision","training/_tags/O_recall","training/_tags/U-Chemical_f1","training/_tags/U-Chemical_precision","training/_tags/U-Chemical_recall","training/_tags/U-Disease_f1","training/_tags/U-Disease_precision","training/_tags/U-Disease_recall","training/_tags/U-Gene_f1","training/_tags/U-Gene_precision","training/_tags/U-Gene_recall","training/_tags/__f1","training/_tags/__precision","training/_tags/__recall","training/f1-measure-Disease","training/f1-measure-Gene","training/f1-measure-overall","training/loss/marginal_nll","training/loss/prior_er_margin","training/loss/self_training_loss","training/precision-Disease","training/precision-Gene","training/precision-overall","training/pred_entity_ratio","training/recall-Disease","training/recall-Gene","training/recall-overall","training/self_training_entity_ratio","validation_loss","training/f1-measure-Chemical","training/precision-Chemical","training/recall-Chemical","training/_tags/B-Species_f1","training/_tags/B-Species_precision","training/_tags/B-Species_recall","training/_tags/I-Species_f1","training/_tags/I-Species_precision","training/_tags/I-Species_recall","training/_tags/L-Species_f1","training/_tags/L-Species_precision","training/_tags/L-Species_recall","training/_tags/U-Species_f1","training/_tags/U-Species_precision","training/_tags/U-Species_recall","training/f1-measure-Species","training/precision-Species","training/recall-Species","training/_tags/B-CellLine_f1","training/_tags/B-CellLine_precision","training/_tags/B-CellLine_recall","training/_tags/I-CellLine_f1","training/_tags/I-CellLine_precision","training/_tags/I-CellLine_recall","training/_tags/L-CellLine_f1","training/_tags/L-CellLine_precision","training/_tags/L-CellLine_recall","training/_tags/U-CellLine_f1","training/_tags/U-CellLine_precision","training/_tags/U-CellLine_recall","training/f1-measure-CellLine","training/precision-CellLine","training/recall-CellLine"
"dark-pond-544","0.669833729216152","CellLine","remove_annotations_randomly","0.1","0.01","200","0","10","0.5","10","3356","finished","-","possible961","","2023-03-21T13:09:00.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.1/begin200_period1000_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.7067812798471824","0.6197654941373534","0.8222222222222222","2.6698641306097324","0.7030965391621129","0.595679012345679","0.8577777777777778","15","0.000034810126582278487","0.12084003798777986","1.85842501907148","0.5799059929494712","0.7927710843373494","0.18930242921308324","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9280150532722472","0.8690378665924072","0.9955800771713256","","","","","","","","","","0","0","0","","","0.6334359542010665","0.7728907106793864","0.02620708852541248","0.042504343520234654","","","0.5162963798353445","0.04141807185679862","","","0.8193288590604026","0.03464067614897414","2.6698641306097324","","","","","","","","","","","","","","","","","","","0.7981858849525452","0.6953864693641663","0.9366518259048462","0.8543649911880493","0.7666716575622559","0.964710295200348","0.8036859631538391","0.6969977617263794","0.9489384293556212","0.7020444869995117","0.6462773084640503","0.7683448791503906","0.6334359542010665","0.5162963798353445","0.8193288590604026"
"atomic-planet-194","0.6676793283589748","Gene","remove_annotations_randomly","0.1","0.01","500","40","10","7","5","9099","finished","-","possible961","","2023-03-18T19:55:47.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_annotations_randomly/0.1/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","1","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6521083892319967","0.5670092497430627","0.7672623600584104","13.671218556143726","0.6392677886034839","0.5554928421160654","0.7527988317919477","5","0.000036842105263157895","1.1754052355094426","11.756099476775548","0.5885961420144041","0.7713120390789879","1.0496468593426242","","","","","","","0.7667600512504578","0.6532539129257202","0.9280056953430176","","","","","","","0.7261844873428345","0.590865433216095","0.9418959617614746","","","","","","","0.7368632555007935","0.6208886504173279","0.90611469745636","0.8370069265365601","0.7367801666259766","0.9687957167625428","","","","","","","0.7095995545387268","0.6253332495689392","0.8201133608818054","0","0","0","","0.6203593341829438","0.6203593341829438","5.259610076936194","1.1473557094983355","0.06283173206354023","","0.5313230856280649","0.5313230856280649","0.1345238671945869","","0.7452431499375013","0.7452431499375013","0.1088416472089808","13.671218556143726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"breezy-meadow-120","0.6670976746095273","Gene","remove_surfaceforms_randomly","0.1","0.01","500","0","10","7","5","16048","finished","-","possible961","","2023-03-18T00:40:20.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.1/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","1","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6560189293108548","0.5707962324360492","0.7711563868993812","13.2626028612356","0.6478716552491364","0.5594882944834909","0.769417982059662","8","0.00002966507177033493","1.13367296487138","11.35678182308014","0.5880235187697874","0.7707429276042779","0.9430354281360528","","","","","","","0.7904704809188843","0.6887642741203308","0.9274173974990844","","","","","","","0.7499520182609558","0.6172988414764404","0.95522278547287","","","","","","","0.7653246521949768","0.6631000638008118","0.9048120379447936","0.9038457870483398","0.8472164273262024","0.9685876965522766","","","","","","","0.73856520652771","0.6745419502258301","0.8160163760185242","0","0","0","","0.6255399864408276","0.6255399864408276","6.054838052557072","1.1660779001905062","0.05887575099575609","","0.5405621704909361","0.5405621704909361","0.134394815352546","","0.7422187558219211","0.7422187558219211","0.11236219126746692","13.2626028612356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ethereal-salad-150","0.6662214505142248","Species","remove_surfaceforms_randomly","0.1","0.01","500","30","10","0.5","10","2970","finished","-","possible961","","2023-03-18T03:56:11.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Species","self","dev_BIOUL.txt","2555","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Species","I-Species","U-Species","L-Species","labels/Species.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/Species/remove_surfaceforms_randomly/0.1/begin500_period1000_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","7431","","train_BIOUL.txt","15195","false","update_all","0","1","0.001","1","logits","1","data/Species/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6627379873073436","0.5240143369175627","0.9013563501849567","3.0149004007479805","0.6494940202391903","0.5179750550256786","0.8705302096177558","11","0.00003842105263157895","0.13624789849091826","4.263845119543716","0.5404117009750813","0.8683844011142061","0.11360699672240564","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7681534886360168","0.6262133717536926","0.9932987093925476","","","","","","","","","","0","0","0","","","0.646274719197497","1.0439539159876283","0.0711273542161225","0.016831743423648193","","","0.5159708900459791","0.04565067813942939","","","0.8646290437799775","0.04054280422404035","3.0149004007479805","","","","0.7710363864898682","0.6539855599403381","0.9391207695007324","0.8095972537994385","0.7004538178443909","0.959031879901886","0.7421373128890991","0.6222522258758545","0.9192412495613098","0.755251407623291","0.622382402420044","0.9602497220039368","0.646274719197497","0.5159708900459791","0.8646290437799775","","","","","","","","","","","","","","",""
"good-rain-140","0.6658367911479944","Species","remove_annotations_randomly","0.1","0.01","500","20","10","0.5","10","2720","finished","-","possible961","","2023-03-18T02:56:48.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Species","self","dev_BIOUL.txt","2555","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Species","I-Species","U-Species","L-Species","labels/Species.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/Species/remove_annotations_randomly/0.1/begin500_period1000_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","7431","","train_BIOUL.txt","15195","false","update_all","0","1","0.001","1","logits","1","data/Species/pubmedbert-entity.vocab","0","0","false","false","false","5290","529","288","0.6789168278529981","0.5584725536992841","0.8655980271270037","2.6132887914471743","0.6587482868889903","0.52322206095791","0.8890258939580764","10","0.00003947368421052632","0.21487638316391383","3.88415147442906","0.552317576870124","0.838091922005571","0.1318522065024872","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7581169605255127","0.6130194664001465","0.993200957775116","","","","","","","","","","0","0","0","","","0.6431120459432802","0.9846669597575888","0.07316730827200421","0.04743719485425997","","","0.5154178346844458","0.048502618594113915","","","0.8549167452089224","0.04076178962428249","2.6132887914471743","","","","0.7469769716262817","0.6198173761367798","0.9397789239883424","0.769006073474884","0.64044588804245","0.9621422290802002","0.708332359790802","0.5794872045516968","0.9108547568321228","0.7753435969352722","0.6532055139541626","0.9536617994308472","0.6431120459432802","0.5154178346844458","0.8549167452089224","","","","","","","","","","","","","","",""
"royal-serenity-166","0.665681268476216","Species","remove_surfaceforms_randomly","0.1","0.01","500","40","10","0.5","10","2664","finished","-","possible961","","2023-03-18T05:16:25.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Species","self","dev_BIOUL.txt","2555","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Species","I-Species","U-Species","L-Species","labels/Species.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/Species/remove_surfaceforms_randomly/0.1/begin500_period1000_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","7431","","train_BIOUL.txt","15195","false","update_all","0","1","0.001","1","logits","1","data/Species/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6694560669456067","0.5373134328358209","0.8877928483353884","3.1882279317442723","0.6516956920256646","0.5185995623632386","0.8766954377311961","10","0.00003947368421052632","0.1933355587952022","3.731989366070171","0.5420131291028446","0.8624651810584958","0.17135048269888678","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7578271627426147","0.6128332018852234","0.9926950335502625","","","","","","","","","","0","0","0","","","0.61287381878817","1.0494212529522648","0.08009176378560608","0.029847640133572963","","","0.4742601514108741","0.048184142567818555","","","0.8659754948162112","0.04086244808050817","3.1882279317442723","","","","0.741936981678009","0.6124468445777893","0.9408647418022156","0.8071206212043762","0.6978332996368408","0.9569950699806212","0.7243070602416992","0.5982018709182739","0.9177821278572084","0.7293916940689087","0.5903440713882446","0.9541223645210266","0.61287381878817","0.4742601514108741","0.8659754948162112","","","","","","","","","","","","","","",""
"lucky-wind-165","0.6604092092417831","Gene","remove_surfaceforms_randomly","0.1","0.01","500","10","10","7","5","11757","finished","-","possible961","","2023-03-18T05:07:55.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.1/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","1","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.650396976532974","0.5619684082624544","0.7718517488352687","14.284231564460589","0.6340467720300926","0.5459749912117712","0.7559974966970308","6","0.00003444976076555024","1.131114779353652","11.950585763849222","0.5781358497284785","0.7699841123046643","1.4192657335408712","","","","","","","0.7805503606796265","0.6734138131141663","0.9282262325286864","","","","","","","0.7345033884048462","0.5982721447944641","0.951069176197052","","","","","","","0.7496244311332703","0.6396142840385437","0.9053375720977784","0.8652653694152832","0.7827386856079102","0.9672451019287108","","","","","","","0.717716634273529","0.6472017168998718","0.805476188659668","0","0","0","","0.6180690979707191","0.6180690979707191","5.558375771848681","1.1702424223286796","0.05842840562438189","","0.5319628940144512","0.5319628940144512","0.136866319401428","","0.7374338736838524","0.7374338736838524","0.1142745429605656","14.284231564460589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"drawn-jazz-191","0.6579033311561071","Gene","remove_surfaceforms_randomly","0.1","0.01","500","40","10","7","5","10353","finished","-","possible961","","2023-03-18T16:28:21.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.1/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","1","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6465695239218926","0.5614466472004508","0.762116681732842","15.237094805162837","0.6312443498294014","0.5435961828227022","0.7525902232111814","5","0.000035645933014354065","1.158945925209623","12.30844898212788","0.5774998656227044","0.7643167105356762","1.1882450130955382","","","","","","","0.7699745297431946","0.6585237979888916","0.9268351793289183","","","","","","","0.7264528274536133","0.589117705821991","0.9472834467887878","","","","","","","0.7433733344078064","0.631201446056366","0.90403014421463","0.8549471497535706","0.7661048769950867","0.967097818851471","","","","","","","0.6986633539199829","0.6120244264602661","0.8138765692710876","0","0","0","","0.6103736298238487","0.6103736298238487","5.809273808238909","1.1849063731351317","0.06428823567852271","","0.5203925574693978","0.5203925574693978","0.1364424660333237","","0.7379772734250919","0.7379772734250919","0.11036032508627028","15.237094805162837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dutiful-yogurt-496","0.620256946519271","CellLine","remove_surfaceforms_randomly","0.1","0.01","200","40","10","0.5","10","3091","finished","-","possible961","","2023-03-21T04:27:17.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.1/begin200_period1000_epoch50.0_LR5e-05_seed40","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6312346688470973","0.49935316946959896","0.8577777777777778","6.383828625128516","0.602446483180428","0.4592074592074592","0.8755555555555555","15","0.000034810126582278487","0.14321177946696423","2.964308362898595","0.4938154138915319","0.8337349397590361","0.10499025509952266","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9275831580162048","0.8694913983345032","0.9939929842948914","","","","","","","","","","0","0","0","","","0.590370115445939","1.0568617107504197","0.034734326066166755","0.048416701150131414","","","0.4538676159322686","0.04818173756820006","","","0.8442953020134228","0.04113246895768144","6.383828625128516","","","","","","","","","","","","","","","","","","","0.7800629734992981","0.6641721129417419","0.9449456930160522","0.8523814678192139","0.7582331895828247","0.9732247591018676","0.8071714639663696","0.6980043649673462","0.956816554069519","0.6307467818260193","0.519639253616333","0.802289605140686","0.590370115445939","0.4538676159322686","0.8442953020134228"
"fancy-sun-570","0.5947023639988608","CellLine","remove_annotations_randomly","0.1","0.01","200","40","10","0.5","10","3376","finished","-","possible961","","2023-03-21T16:58:12.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.1/begin200_period1000_epoch50.0_LR5e-05_seed40","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","250","197","0.6137820512820512","0.4799498746867168","0.8511111111111112","6.248500582975584","0.5810218978102191","0.4326086956521739","0.8844444444444445","15","0.000034810126582278487","0.15805731205796064","3.580044155132175","0.4607237422771403","0.8385542168674699","0.25614731108318245","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9253104329109192","0.8661414384841919","0.9931562542915344","","","","","","","","","","0","0","0","","","0.5517321756358642","1.263997127527702","0.03798240538726523","0.0591762286682685","","","0.4087553425722057","0.050241930045963085","","","0.8485391647248611","0.04207071277673717","6.248500582975584","","","","","","","","","","","","","","","","","","","0.7745694518089294","0.6587729454040527","0.9397560954093932","0.8316267728805542","0.7272798418998718","0.9709316492080688","0.7990599274635315","0.6882696151733398","0.9523608684539796","0.5974788069725037","0.48000699281692505","0.7910791635513306","0.5517321756358642","0.4087553425722057","0.8485391647248611"
"silvery-snowflake-562","0.5869698832206516","CellLine","remove_annotations_randomly","0.1","0.01","200","30","10","0.5","10","2060","finished","-","possible961","","2023-03-21T16:04:01.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.1/begin200_period1000_epoch50.0_LR5e-05_seed30","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","250","208","0.6200345423143351","0.5070621468926554","0.7977777777777778","6.622752369866308","0.5290933694181326","0.3803501945525291","0.8688888888888889","10","0.00003987341772151899","0.22239397925426516","2.5156849535100356","0.4753608760577402","0.7670682730923695","0.34531111288004407","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8776885867118835","0.7852670550346375","0.9947670698165894","","","","","","","","","","0","0","0","","","0.5345736888367568","1.0048894149043766","0.05863658018280712","0.05220943609118859","","","0.3941881819163876","0.05770041301592951","","","0.8302616609783845","0.051482743398598915","6.622752369866308","","","","","","","","","","","","","","","","","","","0.8177925944328308","0.7242949604988098","0.939006805419922","0.8476881384849548","0.7543515563011169","0.9673833250999452","0.8198423981666565","0.7176442742347717","0.9559814929962158","0.5692604780197144","0.44322049617767334","0.7954708933830261","0.5345736888367568","0.3941881819163876","0.8302616609783845"
"balmy-elevator-474","0.5472347181794126","CellLine","remove_surfaceforms_randomly","0.1","0.01","200","20","10","0.5","10","3106","finished","-","possible961","","2023-03-21T02:26:14.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.1/begin200_period1000_epoch50.0_LR5e-05_seed20","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5748502994011976","0.43340857787810383","0.8533333333333334","7.596684756578819","0.5444126074498568","0.40169133192389006","0.8444444444444444","15","0.000034810126582278487","0.15032900713947414","4.826776612157709","0.4080505130228887","0.8305220883534137","0.06365620581450063","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9234018921852112","0.8637421131134033","0.9919145703315736","","","","","","","","","","0","0","0","","","0.5122500549329393","1.5025651985152262","0.04189651041070268","0.06537865276809211","","","0.3695557404985535","0.05403765988292331","","","0.8344519015659956","0.045641968752051496","7.596684756578819","","","","","","","","","","","","","","","","","","","0.740046501159668","0.6069990992546082","0.9477918148040771","0.8423709869384766","0.7403624057769775","0.9769815802574158","0.7855874300003052","0.6635620594024658","0.9626052379608154","0.6838947534561157","0.6017866730690002","0.791948676109314","0.5122500549329393","0.3695557404985535","0.8344519015659956"
"happy-night-477","0.505642256902761","CellLine","remove_surfaceforms_randomly","0.1","0.01","200","30","10","0.5","10","3510","finished","-","possible961","","2023-03-21T03:28:37.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.1/begin200_period1000_epoch50.0_LR5e-05_seed30","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5279117849758787","0.3826173826173826","0.8511111111111112","10.070217778093292","0.5098572399728076","0.3672869735553379","0.8333333333333334","16","0.00003354430379746836","0.203639140011328","7.049134617442057","0.3606164383561643","0.8457831325301205","0.09282727170059728","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9255349040031432","0.8689172863960266","0.9900450110435486","","","","","","","","","","0","0","0","","","0.4705085042192766","1.9245715617478476","0.05494752898443108","0.0525869016007633","","","0.3273606716962765","0.05832743072892984","","","0.8361305361305361","0.05154520478794475","10.070217778093292","","","","","","","","","","","","","","","","","","","0.7961779832839966","0.685008704662323","0.9504204988479614","0.8499993681907654","0.7544057369232178","0.9733343124389648","0.7824418544769287","0.6583476066589355","0.9641842842102052","0.592470645904541","0.46422162652015686","0.8186313509941101","0.4705085042192766","0.3273606716962765","0.8361305361305361"
